ano_compra;"cnpj_instituicao";"sg_uf";"ds_esfera";dt_compra;dt_insercao;validade_compra;"co_catmat";"ds_item";"co_pdm";"co_grupo";"no_grupo";"co_classe";"no_classe";"fg_generico";"tp_compra";"sg_unidade_medida";"cnpj_fornecedor";"no_fornecedor";"cnpj_fabricante";"no_fabricante";qt_medicamento;"ds_observacao";"no_instituicao";"no_municipio";"un_medida_capacidade";"no_pdm";"nu_processo_compra";"nu_ata";"un_fornecimento";"registro_anvisa";"modalidade";vl_capacidade;vl_preco_unitario;vl_preco_total;co_seq_bps
"2024";"76416866000140";"PR";"ESTADUAL";"01/11/2024";"12/05/2025";"12";"446105";"SAIS PARA REIDRATAÇÃO ORAL, COMPOSIÇÃO:SÓDIO, POTÁSSIO, CLORETO, CITRATO E GLICOSE, CONCENTRAÇÃO:90 MEQ/L + 20 MEQ/L + 80 MEQ/L + 30 MEQ/L + 111 MMOL/L, FORMA FARMACÊUTICA:PÓ P/ SOLUÇÃO ORAL";"11912";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"79250676000274";"CIRURGICA JAW COMERCIO DE MATERIAL MEDICO HOSP LTDA";"02456955000183";"NATULAB LABORATORIO S.A";"865240";"Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Medicamentos HOSPITAIS 15. SRP";"SECRETARIA DE ESTADO DA SAUDE";"CURITIBA";"ENVELOPE";"SAIS PARA REIDRATAÇÃO ORAL";"225223963";"1317";"ENVELOPE";;"Registro de Preços";;"0.73";"631625.2";"13365863"
"2024";"09654201000187";"PR";"MUNICIPAL";"09/04/2024";"08/08/2024";"12";"603564";"FIO DE SUTURA AGULHADO, MATERIAL FIO:NYLON / POLIAMIDA PRETO, MODELO FIO:MONOFILAMENTAR, DIÂMETRO FIO:5-0, COMPRIMENTO FIO:CERCA DE 70 CM, TIPO AGULHA:AGULHA 1/2 CÍRCULO, MODELO AGULHA:CILÍNDRICA, COMPRIMENTO AGULHA:CERCA DE 20 MM, ESTERILIDADE:ESTÉRIL, APRESENTAçãO:EMBALAGEM INDIVIDUAL";"30040";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6515";"INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS E CIRÚRGICOS";;"ADMINISTRATIVA";;"72150550000106";"JULIANO DE COSTA LTDA";"10268780000109";"MEDIX BRASIL LTDA";"1200";;"FUNDO MUNICIPAL DE SAUDE DE RIBEIRAO DO PINHAL";"RIBEIRAO DO PINHAL";"UNIDADE";"FIO DE SUTURA AGULHADO";"022/2024";"112";"UNIDADE";;"Pregão";;"1.5145";"1817.4";"13365883"
"2024";"09654201000187";"PR";"MUNICIPAL";"09/04/2024";"08/08/2024";"12";"403186";"BROCA ALTA ROTAÇÃO, MATERIAL:CARBIDE, FORMATO:CILÍNDRICA, TIPO HASTE:HASTE REGULAR, TIPO CORTE:CORTE MÉDIO, NUMERAÇÃO AMERICANA 1:REF. 56";"3905";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6520";"INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS";;"ADMINISTRATIVA";;"26395502000152";"DENTAL UNIVERSO EIRELI";"00257992000137";"ANGELUS INDUSTRIA DE PRODUTOS ODONTOLOGICOS S/A";"20";;"FUNDO MUNICIPAL DE SAUDE DE RIBEIRAO DO PINHAL";"RIBEIRAO DO PINHAL";"UNIDADE";"BROCA ALTA ROTAÇÃO";"022/2024";"112";"UNIDADE";;"Pregão";;"5.04";"100.8";"13365884"
"2024";"07331783000135";"PA";"MUNICIPAL";"22/02/2024";"01/08/2024";"12";"268994";"BUPROPIONA CLORIDRATO, DOSAGEM:150 MG";"5145";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"04949905000163";"F CARDOSO E CIA LTDA";"03485572000104";"GEOLAB INDUSTRIA FARMACEUTICA S/A";"18000";;"FUNDO MUNICIPAL DE SAUDE";"AGUA AZUL DO NORTE";"COMPRIMIDO";"BUPROPIONA CLORIDRATO";"054.2023.000037";"sim";"COMPRIMIDO";;"Registro de Preços";;"0.56";"10080.0";"13365886"
"2024";"18428839000190";"MG";"MUNICIPAL";"14/11/2024";"14/05/2025";"12";"442755";"GLICLAZIDA, CONCENTRAÇÃO:60 MG, FORMA FARMACÊUTICA:LIBERAÇÃO PROLONGADA";"19517";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"30754325000120";"MEDSI DISTRIBUIDORA DE MEDICAMENTOS LTDA";"42374207000176";"LABORATORIOS SERVIER DO BRASIL LTDA";"91954";;"MUNICIPIO DE UBERABA";"UBERABA";"COMPRIMIDO";"GLICLAZIDA";"583/2024";"154/2024";"COMPRIMIDO";"1127800880051";"Pregão";;"0.23";"21149.42";"13365888"
"2024";"18428839000190";"MG";"MUNICIPAL";"14/11/2024";"14/05/2025";"12";"442755";"GLICLAZIDA, CONCENTRAÇÃO:60 MG, FORMA FARMACÊUTICA:LIBERAÇÃO PROLONGADA";"19517";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"09192829000108";"ATONS DO BRASIL DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA";"42374207000176";"LABORATORIOS SERVIER DO BRASIL LTDA";"1468046";;"MUNICIPIO DE UBERABA";"UBERABA";"COMPRIMIDO";"GLICLAZIDA";"583/2024";"154/2024";"COMPRIMIDO";"1127800880051";"Pregão";;"0.25";"367011.5";"13365893"
"2024";"07331783000135";"PA";"MUNICIPAL";"22/02/2024";"01/08/2024";"12";"267508";"ALOPURINOL, DOSAGEM:100 MG";"2360";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"04949905000163";"F CARDOSO E CIA LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"5400";;"FUNDO MUNICIPAL DE SAUDE";"AGUA AZUL DO NORTE";"COMPRIMIDO";"ALOPURINOL";"054.2023.000037";"sim";"COMPRIMIDO";"1256801910017";"Registro de Preços";;"0.16";"864.0";"13365894"
"2024";"07331783000135";"PA";"MUNICIPAL";"22/02/2024";"01/08/2024";"12";"268128";"LEVOMEPROMAZINA, DOSAGEM:25 MG";"5200";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"04949905000163";"F CARDOSO E CIA LTDA";"44734671002286";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"12000";;"FUNDO MUNICIPAL DE SAUDE";"AGUA AZUL DO NORTE";"COMPRIMIDO";"LEVOMEPROMAZINA";"054.2023.000037";"sim";"COMPRIMIDO";;"Registro de Preços";;"0.51";"6120.0";"13365895"
"2024";"07331783000135";"PA";"MUNICIPAL";"22/02/2024";"01/08/2024";"12";"272851";"TOPIRAMATO, DOSAGEM:100 MG";"12815";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"04949905000163";"F CARDOSO E CIA LTDA";"05254971000181";"ZYDUS NIKKHO FARMACEUTICA LTDA";"12000";;"FUNDO MUNICIPAL DE SAUDE";"AGUA AZUL DO NORTE";"COMPRIMIDO";"TOPIRAMATO";"054.2023.000037";"sim";"COMPRIMIDO";;"Registro de Preços";;"0.5";"6000.0";"13365896"
"2024";"11120699000140";"AL";"MUNICIPAL";"01/01/2024";"09/08/2024";"6";"459822";"ALBENDAZOL, CONCENTRAÇÃO:400 MG, FORMA FARMACEUTICA:COMPRIMIDO MASTIGÁVEL";"350";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"00236193000184";"CIRURGICA RECIFE COMERCIO E REPRESENTACOES LTDA";"03485572000104";"GEOLAB INDUSTRIA FARMACEUTICA S/A";"4800";;"FUNDO MUNICIPAL DE SAUDE";"MURICI";"COMPRIMIDO";"ALBENDAZOL";"0730/2024";"04/2024";"COMPRIMIDO";"1542303290024";"Pregão";;"0.79";"3792.0";"13365901"
"2024";"11884818000130";"PA";"MUNICIPAL";"31/10/2024";"29/07/2025";"12";"267508";"ALOPURINOL, DOSAGEM:100 MG";"2360";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"12735479000193";"BELMEDICAL COMERCIO DE PRODUTOS HOSPITALARES LTDA";"10588595001092";"SANOFI MEDLEY FARMACEUTICA LTDA";"15000";"REFERENTE AO PREGÃO 027/2024-SRP. MUNICIPIO DE ÓBIDOS";"FUNDO MUNICIPAL DE SAUDE DE OBIDOS";"OBIDOS";"COMPRIMIDO";"ALOPURINOL";"24070032/PMO";"027/2024-SRP";"COMPRIMIDO";"1832600350015";"Pregão";;"0.45";"6750.0";"13365922"
"2024";"11402080000128";"SE";"MUNICIPAL";"09/10/2024";"30/07/2025";"12";"427572";"CURETA PERIODONTAL, MATERIAL:AÇO INOXIDÁVEL, TIPO:GRACEY, MODELO:Nº 7-8, CARACTERÍSTICAS ADICIONAIS:CABO OCO";"6024";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6520";"INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS";;"ADMINISTRATIVA";;"35215257000145";"DENTAL PREMIUM LTDA";"07204369000165";"ANA SILVIA ALVES MARTINS FALEIROS DE ANDRADE";"60";"Processo licitatório 05 composto por 10 Atas, que vão da Ata 12-2024 até a Ata 21/2024.";"FUNDO MUNICIPAL DE SAUDE";"CARIRA";"UNIDADE";"CURETA PERIODONTAL";"05/2024";"12/2024";"UNIDADE";;"Pregão";;"9.99";"599.4";"13365924"
"2024";"11718406000120";"SE";"MUNICIPAL";"27/12/2024";"19/05/2025";"12";"426625";"ESCULPIDOR - ODONTOLÓGICO, MATERIAL:AÇO INOXIDÁVEL, MODELO:FRAN, TAMANHO:Nº 06, TIPO USO:AUTOCLAVÁVEL";"6954";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6520";"INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS";;"ADMINISTRATIVA";;"31401798000107";"DENTAL BH BRASIL COMERCIO DE PRODUTOS ODONTO-MEDICO-HOSPITALAR LTDA";"51753374000119";"GOLGRAN INDUSTRIA E COMERCIO DE INSTRUMENTAL ODONT LTDA";"80";;"FUNDO MUNICIPAL DE SAUDE";"ARACAJU";"UNIDADE";"ESCULPIDOR - ODONTOLÓGICO";"66/2024";"02/2025";"UNIDADE";;"Pregão";;"8.69";"695.2";"13365925"
"2024";"11402080000128";"SE";"MUNICIPAL";"09/10/2024";"30/07/2025";"12";"427572";"CURETA PERIODONTAL, MATERIAL:AÇO INOXIDÁVEL, TIPO:GRACEY, MODELO:Nº 7-8, CARACTERÍSTICAS ADICIONAIS:CABO OCO";"6024";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6520";"INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS";;"ADMINISTRATIVA";;"35215257000145";"DENTAL PREMIUM LTDA";"07204369000165";"ANA SILVIA ALVES MARTINS FALEIROS DE ANDRADE";"60";"Processo licitatório 05 composto por 10 Atas, que vão da Ata 12-2024 até a Ata 21/2024.";"FUNDO MUNICIPAL DE SAUDE";"CARIRA";"UNIDADE";"CURETA PERIODONTAL";"05/2024";"12/2024";"UNIDADE";;"Pregão";;"14.08";"844.8";"13365932"
"2024";"07331783000135";"PA";"MUNICIPAL";"22/02/2024";"01/08/2024";"12";"267617";"CARBAMAZEPINA, DOSAGEM:400 MG";"4509";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"00545222000190";"PROFARM COMERCIO DE MEDICAMENTOS E MATERIAL HOSPITALAR LTDA";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"18000";;"FUNDO MUNICIPAL DE SAUDE";"AGUA AZUL DO NORTE";"COMPRIMIDO";"CARBAMAZEPINA";"054.2023.000037";"sim";"COMPRIMIDO";"1029800440084";"Registro de Preços";;"0.63";"11340.0";"13365956"
"2024";"11429318000109";"SE";"MUNICIPAL";"08/11/2024";"15/05/2025";"12";"406287";"TIRA ABRASIVA - USO ODONTOLÓGICO, MATERIAL:AÇO INOXIDÁVEL DIAMANTADO, TIPO CENTRO:CENTRO NEUTRO, COMPRIMENTO:CERCA DE 140 MM, LARGURA:CERCA DE 2,5 MM, TIPO USO:ESTÉRIL, DESCARTÁVEL";"16369";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6520";"INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS";;"ADMINISTRATIVA";;"43751565000113";"RF PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA";"01739415000144";"PREVEN INDUSTRIA E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA";"50";"ATA N° 10/2024, 11/2024, 12/2024, 13/2024 e 14/2024. PREGÃO ELETRÔNICO N° 04/2024 - SRP PROCESSO ADMINISTRATIVO N° 08/2024";"FUNDO MUNICIPAL DE SAUDE";"CEDRO DE SAO JOAO";"UNIDADE";"TIRA ABRASIVA - USO ODONTOLÓGICO";"08/2024";"SIM";"UNIDADE";;"Pregão";;"4.0";"200.0";"13365968"
"2024";"11429318000109";"SE";"MUNICIPAL";"08/11/2024";"15/05/2025";"12";"406292";"SUGADOR, MATERIAL:PVC, TIPO:SALIVA, CARACTERÍSTICAS ADICIONAIS:C/ ARAME, APRESENTAÇÃO:PACOTE C/ 40 UNIDADES, TIPO USO:ESTÉRIL, DESCARTÁVEL";"12307";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6520";"INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS";;"ADMINISTRATIVA";;"43751565000113";"RF PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA";"58188194000180";"GN INJECTA INDUSTRIA, COMERCIO DE MATERIAIS MEDICOS, CIRURGICOS, ODONTOLOGICOS E DESCARTAVEIS LTDA";"200";"ATA N° 10/2024, 11/2024, 12/2024, 13/2024 e 14/2024. PREGÃO ELETRÔNICO N° 04/2024 - SRP PROCESSO ADMINISTRATIVO N° 08/2024";"FUNDO MUNICIPAL DE SAUDE";"CEDRO DE SAO JOAO";"UNIDADE";"SUGADOR";"08/2024";"SIM";"UNIDADE";;"Pregão";;"8.0";"1600.0";"13365969"
"2024";"11429318000109";"SE";"MUNICIPAL";"16/08/2024";"15/05/2025";"12";"615779";"LENÇOL DESCARTÁVEL USO HOSPITALAR, 10 0% POLIPROPILENO, NÃO TECIDO TNT, CERCA DE 30 G/M2, CERCA DE 180 X 220 CM, C/ ELÁSTICO";"8774";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6532";"VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE FINALIDADES ESPECIAIS";;"ADMINISTRATIVA";;"00659050000185";"CENTER MED COMERCIAL LTDA";"17935938000104";"MAXX INDUSTRIA E COMERCIO DE PAPEL LTDA";"400";"ATA N° 05/2024 PREGÃO ELETRÔNICO N° 02/2024 -SRP PROCESSO ADMINISTRATIVO: N° 02/2024";"FUNDO MUNICIPAL DE SAUDE";"CEDRO DE SAO JOAO";"UNIDADE";"LENÇOL DESCARTÁVEL USO HOSPITALAR";"02/2024";"SIM";"UNIDADE";;"Pregão";;"8.7";"3480.0";"13365971"
"2024";"09354277000197";"PR";"MUNICIPAL";"08/02/2024";"14/08/2024";"12";"412963";"SIMETICONA, CONCENTRAÇÃO:40 MG";"14559";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"39610184000147";"CIRURGICA ASSIS DISTRIBUIDORA DE PRODUTOS PARA SAUDE LTDA";"18324343000177";"BELFAR LTDA";"4320";;"FUNDO MUNICIPAL DE SAUDE - MUNICPO DE TURVO";"TURVO";"COMPRIMIDO";"SIMETICONA";"7.712/2023";"81/2024";"COMPRIMIDO";;"Pregão";;"0.15";"648.0";"13365982"
"2024";"09354277000197";"PR";"MUNICIPAL";"08/02/2024";"14/08/2024";"12";"412965";"SIMETICONA, CONCENTRAÇÃO:75 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO ORAL - GOTAS";"14559";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";"ML";"19423875000124";"M D G COMERCIAL LTDA.";"57507378000365";"EMS S/A";"470";;"FUNDO MUNICIPAL DE SAUDE - MUNICPO DE TURVO";"TURVO";"FRASCO 15,00 ML";"SIMETICONA";"7.712/2023";"81/2024";"FRASCO";;"Pregão";"1500.0";"1.97";"925.9";"13365983"
"2024";"09354277000197";"PR";"MUNICIPAL";"08/02/2024";"14/08/2024";"12";"272903";"CITALOPRAM, DOSAGEM:20 MG";"5056";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"39610184000147";"CIRURGICA ASSIS DISTRIBUIDORA DE PRODUTOS PARA SAUDE LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"14300";;"FUNDO MUNICIPAL DE SAUDE - MUNICPO DE TURVO";"TURVO";"COMPRIMIDO";"CITALOPRAM";"7.712/2023";"81/2024";"COMPRIMIDO";"1256802720149";"Pregão";;"0.12";"1716.0";"13365984"
"2024";"11402080000128";"SE";"MUNICIPAL";"09/10/2024";"31/07/2025";"12";"413208";"COMPRESSOR DE AR ODONTOLÓGICO, CAPACIDADE RESERVATÓRIO:VOLUME INTERNO ATÉ 40 L, CARACTERÍSTICAS ADICIONAIS:ISENTO ÓLEO, TANQUE PINTURA INTERNA ANTICORROSIVA, VOLTAGEM:220 V, COMPONENTE ADICIONAL:VÁLVULA DE SEGURANÇA, MANÔMETRO, DRENO P/ ÁGUA, COMPONENTES ADICIONAIS:CAIXA ACÚSTICA";"5498";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6520";"INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS";;"ADMINISTRATIVA";;"43751565000113";"RF PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA";"93185577000104";"SCHUSTER COMERCIO DE EQUIPAMENTOS ODONTOLOGICOS LTDA";"1";;"FUNDO MUNICIPAL DE SAUDE";"CARIRA";"UNIDADE";"COMPRESSOR DE AR ODONTOLÓGICO";"05/2024";"14/2024";"UNIDADE";;"Pregão";;"3800.0";"3800.0";"13365988"
"2024";"08778268000160";"PB";"ESTADUAL";"18/12/2024";"16/05/2025";"12";"284465";"ALPRAZOLAM, DOSAGEM:2 MG";"2362";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"JUDICIAL";;"15218561000139";"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA";"61190096000192";"EUROFARMA LABORATORIOS S.A.";"24";;"SECRETARIA DE ESTADO DA SAUDE - SES";"JOAO PESSOA";"COMPRIMIDO";"ALPRAZOLAM";"SES-PRC-2024/37755";;"COMPRIMIDO";"1004314510034";"Dispensa de Licitação";;"7.5";"180.0";"13365991"
"2024";"46634523000190";"SP";"MUNICIPAL";"26/04/2024";"25/08/2025";"12";"459822";"ALBENDAZOL, CONCENTRAÇÃO:400 MG, FORMA FARMACEUTICA:COMPRIMIDO MASTIGÁVEL";"350";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"03652030000170";"CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"2000";;"MUNICIPIO DE SAO MANUEL";"SAO MANUEL";"COMPRIMIDO";"ALBENDAZOL";"1674/2024";"2.407/2024";"COMPRIMIDO";"1256800520029";"Pregão";;"0.36";"720.0";"13365999"
"2024";"88830609000139";"RS";"MUNICIPAL";"23/01/2024";"19/05/2025";"12";"403611";"BROCA BAIXA ROTAÇÃO, TIPO:CONTRA ÂNGULO, MATERIAL:AÇO INOXIDÁVEL, FORMATO:GATES, REFERÊNCIA:REF. 3, COMPRIMENTO:32 MM";"3888";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6520";"INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS";;"JUDICIAL";;"35706397000116";"E.C.S. TECNOLOGIA EM SAUDE, COMERCIO, IMPORTACAO E EXPORTACAO LTDA";"09117476000181";"MANDALA BRASIL IMPORTACAO E DISTRIBUICAO DE PRODUTO MEDICO HOSPITALAR LTDA";"40";;"MUNICIPIO DE CAXIAS DO SUL";"CAXIAS DO SUL";"UNIDADE";"BROCA BAIXA ROTAÇÃO";"2023/32397";"17/2024";"UNIDADE";;"Registro de Preços";;"5.05";"202.0";"13366267"
"2024";"08703778000179";"PR";"MUNICIPAL";"10/06/2024";"27/08/2024";"12";"268299";"SECNIDAZOL, CONCENTRAÇÃO:1.000 MG";"11969";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"25279552000101";"DISTRIBUIDORA DE MEDICAMENTOS BACKES LTDA";"17115437000173";"LABORATORIO GLOBO SA";"400";;"FUNDO MUNICIPAL DE SAUDE DE FLORIDA";"FLORIDA";"COMPRIMIDO";"SECNIDAZOL";"07/2024";"57/2024";"COMPRIMIDO";"1053501100039";"Pregão";;"0.73";"292.0";"13366277"
"2024";"95684478000194";"PR";"MUNICIPAL";"29/07/2024";"29/08/2024";"12";"272327";"OXIBUTININA CLORIDRATO, DOSAGEM:5 MG";"5222";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"05782733000300";"CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA.";"62462015000129";"APSEN FARMACEUTICA S/A";"6000";;"MUNICIPIO DE CANDOI";"CANDOI";"COMPRIMIDO";"OXIBUTININA CLORIDRATO";"058/2024";"Sim";"COMPRIMIDO";"1011801080021";"Pregão";;"0.8";"4800.0";"13366833"
"2024";"95684478000194";"PR";"MUNICIPAL";"29/07/2024";"29/08/2024";"12";"268128";"LEVOMEPROMAZINA, DOSAGEM:25 MG";"5200";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"44734671002286";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"20000";;"MUNICIPIO DE CANDOI";"CANDOI";"COMPRIMIDO";"LEVOMEPROMAZINA";"058/2024";"Sim";"COMPRIMIDO";"1029800280141";"Pregão";;"0.48";"9600.0";"13366878"
"2024";"09588897000190";"PR";"MUNICIPAL";"29/09/2024";"22/05/2025";"12";"276097";"BICARBONATO DE SÓDIO, DOSAGEM:10%, USO:SOLUÇÃO INJETÁVEL";"1249";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";"ML";"01328535000159";"CLASSMED - PRODUTOS HOSPITALARES LTDA";"04459117000199";"SAMTEC BIOTECNOLOGIA LTDA";"300";;"FUNDO MUNICIPAL DE SAUDE - MUNICIPIO DE NOVA TEBAS PARANA";"NOVA TEBAS";"AMPOLA 10,00 ML";"BICARBONATO DE SÓDIO";"089/2024";"095/2024";"AMPOLA";;"Pregão";"1000.0";"0.8";"240.0";"13367254"
"2024";"77816510000166";"PR";"MUNICIPAL";"13/03/2024";"27/02/2025";"12";"268994";"BUPROPIONA CLORIDRATO, DOSAGEM:150 MG";"5145";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"19423875000124";"M D G COMERCIAL LTDA.";"57507378000101";"EMS S/A";"400000";;"MUNICIPIO DE FRANCISCO BELTRAO";"FRANCISCO BELTRAO";"COMPRIMIDO";"BUPROPIONA CLORIDRATO";"972/2023";"SRP N° 175/2024";"COMPRIMIDO";;"Pregão";;"0.349";"139600.0";"13367789"
"2024";"08778268000160";"PB";"ESTADUAL";"20/12/2024";"19/05/2025";"12";"272851";"TOPIRAMATO, DOSAGEM:100 MG";"12815";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"JUDICIAL";;"30553793000137";"JASMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"61230314000175";"LIBBS FARMACEUTICA LTDA";"47940";;"SECRETARIA DE ESTADO DA SAUDE - SES";"JOAO PESSOA";"COMPRIMIDO";"TOPIRAMATO";"SES-PRC-2024/37870";"073/2024";"COMPRIMIDO";"1003301580065";"Pregão";;"0.29";"13902.6";"13368593"
"2024";"11079071000148";"RO";"MUNICIPAL";"13/05/2024";"08/07/2025";"12";"446105";"SAIS PARA REIDRATAÇÃO ORAL, COMPOSIÇÃO:SÓDIO, POTÁSSIO, CLORETO, CITRATO E GLICOSE, CONCENTRAÇÃO:90 MEQ/L + 20 MEQ/L + 80 MEQ/L + 30 MEQ/L + 111 MMOL/L, FORMA FARMACÊUTICA:PÓ P/ SOLUÇÃO ORAL";"11912";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"17472278000164";"GOLDENPLUS - COMERCIO DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA";"31170914000124";"MAYBEN PHARMACEUTICAL LTDA";"1500";"PREGÃO ELETRÔNICO N.º 90040/2024";"FUNDO MUNICIPAL DE SAUDE DE BURITIS";"BURITIS";"ENVELOPE";"SAIS PARA REIDRATAÇÃO ORAL";"471";"26/2024";"ENVELOPE";;"Registro de Preços";;"0.93";"1395.0";"13368694"
"2024";"07242772000189";"RS";"MUNICIPAL";"05/06/2024";"26/03/2025";"12";"346586";"BECLOMETASONA DIPROPIONATO, CONCENTRAÇÃO:50 MCG/DOSE, FORMA FARMACEUTICA:AEROSSOL BUCAL, CARACTERÍSTICA ADICIONAL:FRASCO DOSEADOR C/ BOCAL AEROGADOR";"6240";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";"DOSES";"04071245000160";"LICIMED DISTRIBUIDORA DE MEDICAMENTOS, CORRELATOS E PRODUTOS MEDICOS E HOSPITALARES LTDA";"61363032000146";"CHIESI FARMACEUTICA LTDA";"6490";;"CONSORCIO INTERMUNICIPAL DE SERVICOS DO VALE DO TAQUARI";"LAJEADO";"FRASCO 200,00 DOSES";"BECLOMETASONA DIPROPIONATO";"052024";"Sim";"FRASCO";;"Pregão";"20000.0";"18.0";"116820.0";"13369496"
