ano_compra;"cnpj_instituicao";"sg_uf";"ds_esfera";dt_compra;dt_insercao;validade_compra;"co_catmat";"ds_item";"co_pdm";"co_grupo";"no_grupo";"co_classe";"no_classe";"fg_generico";"tp_compra";"sg_unidade_medida";"cnpj_fornecedor";"no_fornecedor";"cnpj_fabricante";"no_fabricante";qt_medicamento;"ds_observacao";"no_instituicao";"no_municipio";"un_medida_capacidade";"no_pdm";"nu_processo_compra";"nu_ata";"un_fornecimento";"registro_anvisa";"modalidade";vl_capacidade;vl_preco_unitario;vl_preco_total;co_seq_bps
"2026";"36975571000199";"GO";"MUNICIPAL";"07/05/2026";"16/07/2026";"12";"267618";"CARBAMAZEPINA, DOSAGEM:200 MG";"4509";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"60146737000149";"VERTICE MEDICAMENTOS LTDA";"17159229000176";"LABORATORIO TEUTO BRASILEIRO S/A";"282200";"PROCESSO LICITATÓRIO VISANDO A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE MATERIAIS FARMACOLÓGICOS E HOSPITALARES VISANDO A MANUTENÇÃO DAS ATIVIDADES DAS UNIDADES QUE COMPÕEM A SECRETARIA DE MUNICIPAL DE SAÚDE.";"FUNDO MUNICIPAL DE SAUDE";"GOIANESIA";"COMPRIMIDO";"CARBAMAZEPINA";"2026005260";"011/2026";"COMPRIMIDO";"1037004720118";"Pregão";;"0.12";"33864.0";"13362316"
"2026";"36975571000199";"GO";"MUNICIPAL";"07/05/2026";"16/07/2026";"12";"267676";"IBUPROFENO, DOSAGEM:600 MG";"8275";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"60146737000149";"VERTICE MEDICAMENTOS LTDA";"30222814000131";"VITAMEDIC INDUSTRIA FARMACEUTICA LTDA";"83300";"PROCESSO LICITATÓRIO VISANDO A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE MATERIAIS FARMACOLÓGICOS E HOSPITALARES VISANDO A MANUTENÇÃO DAS ATIVIDADES DAS UNIDADES QUE COMPÕEM A SECRETARIA DE MUNICIPAL DE SAÚDE.";"FUNDO MUNICIPAL DE SAUDE";"GOIANESIA";"COMPRIMIDO";"IBUPROFENO";"2026005260";"011/2026";"COMPRIMIDO";"1039200650069";"Pregão";;"0.12";"9996.0";"13362317"
"2026";"36975571000199";"GO";"MUNICIPAL";"07/05/2026";"16/07/2026";"12";"267282";"ESCOPOLAMINA BUTILBROMETO, DOSAGEM:20 MG/ML, INDICAÇÃO:SOLUÇÃO INJETÁVEL";"8254";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"61828536000194";"OESTE SUL CIRURGICA LTDA";"17174657000178";"HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA";"6200";"PROCESSO LICITATÓRIO VISANDO A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE MATERIAIS FARMACOLÓGICOS E HOSPITALARES VISANDO A MANUTENÇÃO DAS ATIVIDADES DAS UNIDADES QUE COMPÕEM A SECRETARIA DE MUNICIPAL DE SAÚDE.";"FUNDO MUNICIPAL DE SAUDE";"GOIANESIA";"AMPOLA 1,00 ML";"ESCOPOLAMINA BUTILBROMETO";"2026005260";"011/2026";"AMPOLA";"1038700800010";"Pregão";"100.0";"0.79";"4898.0";"13362318"
"2026";"36975571000199";"GO";"MUNICIPAL";"07/05/2026";"16/07/2026";"12";"267140";"AZITROMICINA, DOSAGEM:500 MG";"3167";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"61828536000194";"OESTE SUL CIRURGICA LTDA";"02501297000102";"PHARLAB INDUSTRIA FARMACEUTICA S.A";"20700";"PROCESSO LICITATÓRIO VISANDO A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE MATERIAIS FARMACOLÓGICOS E HOSPITALARES VISANDO A MANUTENÇÃO DAS ATIVIDADES DAS UNIDADES QUE COMPÕEM A SECRETARIA DE MUNICIPAL DE SAÚDE.";"FUNDO MUNICIPAL DE SAUDE";"GOIANESIA";"COMPRIMIDO";"AZITROMICINA";"2026005260";"011/2026";"COMPRIMIDO";"1410700060063";"Pregão";;"0.75";"15525.0";"13362319"
"2026";"36975571000199";"GO";"MUNICIPAL";"07/05/2026";"16/07/2026";"12";"267660";"FENOBARBITAL SÓDICO, DOSAGEM:100 MG";"7355";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"61828536000194";"OESTE SUL CIRURGICA LTDA";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"65500";"PROCESSO LICITATÓRIO VISANDO A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE MATERIAIS FARMACOLÓGICOS E HOSPITALARES VISANDO A MANUTENÇÃO DAS ATIVIDADES DAS UNIDADES QUE COMPÕEM A SECRETARIA DE MUNICIPAL DE SAÚDE.";"FUNDO MUNICIPAL DE SAUDE";"GOIANESIA";"COMPRIMIDO";"FENOBARBITAL SÓDICO";"2026005260";"011/2026";"COMPRIMIDO";"1029800160121";"Pregão";;"0.17";"11135.0";"13362320"
"2026";"36975571000199";"GO";"MUNICIPAL";"07/05/2026";"16/07/2026";"12";"267712";"OMEPRAZOL, CONCENTRAÇÃO:20 MG";"10216";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"61828536000194";"OESTE SUL CIRURGICA LTDA";"02501297000102";"PHARLAB INDUSTRIA FARMACEUTICA S.A";"205700";"PROCESSO LICITATÓRIO VISANDO A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE MATERIAIS FARMACOLÓGICOS E HOSPITALARES VISANDO A MANUTENÇÃO DAS ATIVIDADES DAS UNIDADES QUE COMPÕEM A SECRETARIA DE MUNICIPAL DE SAÚDE.";"FUNDO MUNICIPAL DE SAUDE";"GOIANESIA";"CÁPSULA";"OMEPRAZOL";"2026005260";"011/2026";"CÁPSULA";"1410706180036";"Pregão";;"0.06";"12342.0";"13362321"
"2026";"12403819000189";"PA";"MUNICIPAL";"15/04/2026";"15/05/2026";"2";"270140";"BIPERIDENO, DOSAGEM:2 MG";"3567";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"16647278000195";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"400";;"FUNDO MUNICIPAL DE SAUDE DE FARO";"FARO";"COMPRIMIDO";"BIPERIDENO";"0720257001";"027/2024-SRP";"COMPRIMIDO";"1029800960045";"Registro de Preços";;"0.86";"344.0";"13362325"
"2026";"12403819000189";"PA";"MUNICIPAL";"15/04/2026";"15/05/2026";"2";"272045";"CLOPIDOGREL, DOSAGEM:75 MG";"5090";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"16647278000195";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"04301884000175";"AUROBINDO PHARMA INDUSTRIA FARMACEUTICA LIMITADA";"150";;"FUNDO MUNICIPAL DE SAUDE DE FARO";"FARO";"COMPRIMIDO";"CLOPIDOGREL";"0720257001";"027/2024-SRP";"COMPRIMIDO";"1516700460075";"Registro de Preços";;"0.92";"138.0";"13362326"
"2026";"13693153000103";"RS";"MUNICIPAL";"08/06/2026";"22/06/2026";"12";"268481";"MIDAZOLAM, DOSAGEM:5 MG/ML, APLICAÇÃO:INJETÁVEL";"9762";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"02520829000140";"DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA.";"17159229000176";"LABORATORIO TEUTO BRASILEIRO S/A";"10100";;"CONSORCIO PUBLICO DA ASSOCIACAO DOS MUNICIPIOS DA REGIAO METROPOLITANA DE PORTO ALEGRE - CP GRANPAL";"PORTO ALEGRE";"AMPOLA 10,00 ML";"MIDAZOLAM";"8";"22";"AMPOLA";"1037006360178";"Registro de Preços";"1000.0";"1.69";"17069.0";"13362327"
"2026";"13693153000103";"RS";"MUNICIPAL";"08/06/2026";"22/06/2026";"12";"267777";"PARACETAMOL, DOSAGEM SOLUÇÃO ORAL:200 MG/ML, APRESENTAÇÃO:SOLUÇÃO ORAL";"10422";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"02520829000140";"DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA.";"02456955000183";"NATULAB LABORATORIO S.A";"348910";;"CONSORCIO PUBLICO DA ASSOCIACAO DOS MUNICIPIOS DA REGIAO METROPOLITANA DE PORTO ALEGRE - CP GRANPAL";"PORTO ALEGRE";"FRASCO 15,00 ML";"PARACETAMOL";"8";"22";"FRASCO";"1384100030012";"Registro de Preços";"1500.0";"1.025";"357632.75";"13362328"
"2026";"88566872000162";"RS";"MUNICIPAL";"30/03/2026";"17/07/2026";"12";"268493";"DOXAZOSINA MESILATO, COMPOSIÇÃO:2 MG";"9675";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"JUDICIAL";;"15068089000103";"KFMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"17159229000176";"LABORATORIO TEUTO BRASILEIRO S/A";"60";;"MUNICIPIO DO RIO GRANDE";"RIO GRANDE";"COMPRIMIDO";"DOXAZOSINA MESILATO";"11606";;"COMPRIMIDO";"1037005350047";"Dispensa de Licitação";;"0.185";"11.1";"13362329"
"2026";"04279238000159";"RO";"MUNICIPAL";"20/05/2026";"25/05/2026";"12";"273466";"LORATADINA, CONCENTRAÇÃO:10MG";"8919";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"32534969000139";"CK COMERCIO DE PRODUTOS E MEDICAMENTOS HOSPITALARES LTDA";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"40";;"MUNICIPIO DE JARU";"JARU";"COMPRIMIDO";"LORATADINA";"2297/2026";"035/2026";"COMPRIMIDO";;"Pregão";;"31.75";"1270.0";"13362330"
"2026";"04279238000159";"RO";"MUNICIPAL";"20/05/2026";"25/05/2026";"12";"269846";"LIDOCAÍNA CLORIDRATO, DOSAGEM:2%, APRESENTAÇÃO:GELÉIA";"17807";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"G";"32534969000139";"CK COMERCIO DE PRODUTOS E MEDICAMENTOS HOSPITALARES LTDA";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"4000";;"MUNICIPIO DE JARU";"JARU";"BISNAGA 30,00 G";"LIDOCAÍNA CLORIDRATO";"2297/2026";"035/2026";"BISNAGA";"1029802490011";"Pregão";"3000.0";"3.52";"14080.0";"13362331"
"2026";"04279238000159";"RO";"MUNICIPAL";"20/05/2026";"25/05/2026";"12";"267689";"METILDOPA, DOSAGEM:250 MG";"9697";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"32534969000139";"CK COMERCIO DE PRODUTOS E MEDICAMENTOS HOSPITALARES LTDA";"19570720000110";"HIPOLABOR FARMACEUTICA LTDA";"40000";;"MUNICIPIO DE JARU";"JARU";"COMPRIMIDO";"METILDOPA";"2297/2026";"035/2026";"COMPRIMIDO";"1134302090025";"Pregão";;"0.69";"27600.0";"13362332"
"2026";"04279238000159";"RO";"MUNICIPAL";"20/05/2026";"25/05/2026";"12";"273467";"LORATADINA, CONCENTRAÇÃO:1MG/ML, TIPO MEDICAMENTO:XAROPE";"8919";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"32534969000139";"CK COMERCIO DE PRODUTOS E MEDICAMENTOS HOSPITALARES LTDA";"02814497000107";"CIMED INDUSTRIA S.A.";"2000";;"MUNICIPIO DE JARU";"JARU";"FRASCO 100,00 ML";"LORATADINA";"2297/2026";"035/2026";"FRASCO";"1438102540029";"Pregão";"10000.0";"2.27";"4540.0";"13362333"
"2026";"04279238000159";"RO";"MUNICIPAL";"20/05/2026";"25/05/2026";"12";"268856";"LOSARTANA POTÁSSICA, DOSAGEM:50 MG";"8922";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"32534969000139";"CK COMERCIO DE PRODUTOS E MEDICAMENTOS HOSPITALARES LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"250000";;"MUNICIPIO DE JARU";"JARU";"COMPRIMIDO";"LOSARTANA POTÁSSICA";"2297/2026";"035/2026";"COMPRIMIDO";"1256802020228";"Pregão";;"0.05";"12500.0";"13362334"
"2026";"04279238000159";"RO";"MUNICIPAL";"20/05/2026";"25/05/2026";"12";"273466";"LORATADINA, CONCENTRAÇÃO:10MG";"8919";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"32534969000139";"CK COMERCIO DE PRODUTOS E MEDICAMENTOS HOSPITALARES LTDA";"03485572000104";"GEOLAB INDUSTRIA FARMACEUTICA S/A";"30000";;"MUNICIPIO DE JARU";"JARU";"COMPRIMIDO";"LORATADINA";"2297/2026";"035/2026";"COMPRIMIDO";"1542303360030";"Pregão";;"0.13";"3900.0";"13362335"
"2026";"04279238000159";"RO";"MUNICIPAL";"20/05/2026";"25/05/2026";"12";"267312";"METOCLOPRAMIDA CLORIDRATO, DOSAGEM:10 MG";"9702";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"32534969000139";"CK COMERCIO DE PRODUTOS E MEDICAMENTOS HOSPITALARES LTDA";"18324343000177";"BELFAR LTDA";"20000";;"MUNICIPIO DE JARU";"JARU";"COMPRIMIDO";"METOCLOPRAMIDA CLORIDRATO";"2297/2026";"035/2026";"COMPRIMIDO";"1057101650026";"Pregão";;"0.19";"3800.0";"13362336"
"2026";"04279238000159";"RO";"MUNICIPAL";"20/05/2026";"25/05/2026";"12";"267691";"METFORMINA CLORIDRATO, DOSAGEM:850 MG";"5206";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"32534969000139";"CK COMERCIO DE PRODUTOS E MEDICAMENTOS HOSPITALARES LTDA";"03485572000104";"GEOLAB INDUSTRIA FARMACEUTICA S/A";"200000";;"MUNICIPIO DE JARU";"JARU";"COMPRIMIDO";"METFORMINA CLORIDRATO";"2297/2026";"035/2026";"COMPRIMIDO";"1542302700105";"Pregão";;"0.34";"68000.0";"13362337"
"2026";"04279238000159";"RO";"MUNICIPAL";"20/05/2026";"25/05/2026";"12";"276657";"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA";"9703";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"32534969000139";"CK COMERCIO DE PRODUTOS E MEDICAMENTOS HOSPITALARES LTDA";"02814497000107";"CIMED INDUSTRIA S.A.";"30000";;"MUNICIPIO DE JARU";"JARU";"COMPRIMIDO";"METOPROLOL";"2297/2026";"035/2026";"COMPRIMIDO";"1438102800136";"Pregão";;"0.6";"18000.0";"13362338"
"2026";"04279238000159";"RO";"MUNICIPAL";"20/05/2026";"25/05/2026";"12";"267717";"METRONIDAZOL, DOSAGEM:250 MG";"9712";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"32534969000139";"CK COMERCIO DE PRODUTOS E MEDICAMENTOS HOSPITALARES LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"40000";;"MUNICIPIO DE JARU";"JARU";"COMPRIMIDO";"METRONIDAZOL";"2297/2026";"035/2026";"COMPRIMIDO";"1256801820018";"Pregão";;"0.13";"5200.0";"13362339"
"2026";"04695284000139";"RO";"MUNICIPAL";"25/05/2026";"08/06/2026";"12";"273457";"NEOSTIGMINA METILSULFATO, DOSAGEM:0,5 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL";"10076";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"09135378000177";"CALLMED DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS LTDA";"60665981000118";"UNIAO QUIMICA FARMACEUTICA NACIONAL S A";"700";"PROCESSO Nº 5111/2025 PREGÃO ELETRONICO Nº 113/2025 - SEMSAU ATA DE REGISTRO DE PREÇOS Nº 28/2026";"MUNICIPIO DE ESPIGAO D'OESTE";"ESPIGAO D'OESTE";"AMPOLA 1,00 ML";"NEOSTIGMINA METILSULFATO";"5111/2025";"28/2026";"AMPOLA";"1049714060044";"Pregão";"100.0";"1.28";"896.0";"13362340"
"2026";"04695284000139";"RO";"MUNICIPAL";"25/05/2026";"08/06/2026";"12";"267503";"ÁCIDO FÓLICO, DOSAGEM:5 MG";"354";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"02520829000140";"DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA.";"02456955000183";"NATULAB LABORATORIO S.A";"60000";"PROCESSO Nº 5111/2025 PREGÃO ELETRONICO Nº 113/2025 - SEMSAU ATA DE REGISTRO DE PREÇOS Nº 28/2026";"MUNICIPIO DE ESPIGAO D'OESTE";"ESPIGAO D'OESTE";"COMPRIMIDO";"ÁCIDO FÓLICO";"5111/2025";"28/2026";"COMPRIMIDO";"1384100500167";"Pregão";;"0.05";"3000.0";"13362341"
"2026";"88566872000162";"RS";"MUNICIPAL";"30/03/2026";"17/07/2026";"12";"267671";"GLIBENCLAMIDA, DOSAGEM:5 MG";"8000";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"JUDICIAL";;"15068089000103";"KFMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"05161069000110";"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.";"300";;"MUNICIPIO DO RIO GRANDE";"RIO GRANDE";"COMPRIMIDO";"GLIBENCLAMIDA";"11606";;"COMPRIMIDO";"1558402870041";"Dispensa de Licitação";;"0.09";"27.0";"13362342"
"2026";"36975571000199";"GO";"MUNICIPAL";"07/05/2026";"16/07/2026";"12";"448595";"PREDNISOLONA, COMPOSIÇÃO:FOSFATO SÓDICO, CONCENTRAÇÃO:3 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO ORAL";"11153";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"12927876000167";"SOMA/MG PRODUTOS HOSPITALARES LTDA";"19570720000110";"HIPOLABOR FARMACEUTICA LTDA";"3700";"PROCESSO LICITATÓRIO VISANDO A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE MATERIAIS FARMACOLÓGICOS E HOSPITALARES VISANDO A MANUTENÇÃO DAS ATIVIDADES DAS UNIDADES QUE COMPÕEM A SECRETARIA DE MUNICIPAL DE SAÚDE.";"FUNDO MUNICIPAL DE SAUDE";"GOIANESIA";"FRASCO 60,00 ML";"PREDNISOLONA";"2026005260";"011/2026";"FRASCO";"1134301840039";"Pregão";"6000.0";"4.09";"15133.0";"13362343"
"2026";"04279238000159";"RO";"MUNICIPAL";"20/05/2026";"25/05/2026";"12";"267378";"NISTATINA, DOSAGEM:100.000 UI/ML, APRESENTAÇÃO:SUSPENSÃO ORAL";"10094";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"32534969000139";"CK COMERCIO DE PRODUTOS E MEDICAMENTOS HOSPITALARES LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"1000";;"MUNICIPIO DE JARU";"JARU";"FRASCO 50,00 ML";"NISTATINA";"2297/2026";"035/2026";"FRASCO";"1256800260061";"Pregão";"5000.0";"3.98";"3980.0";"13362344"
"2026";"04279238000159";"RO";"MUNICIPAL";"20/05/2026";"25/05/2026";"12";"267776";"PARACETAMOL, DOSAGEM SOLUÇÃO ORAL:100 MG/ML, APRESENTAÇÃO:SOLUÇÃO ORAL";"10422";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";"ML";"32534969000139";"CK COMERCIO DE PRODUTOS E MEDICAMENTOS HOSPITALARES LTDA";"02456955000183";"NATULAB LABORATORIO S.A";"4000";;"MUNICIPIO DE JARU";"JARU";"FRASCO 15,00 ML";"PARACETAMOL";"2297/2026";"035/2026";"FRASCO";;"Pregão";"1500.0";"1.11";"4440.0";"13362345"
"2026";"04279238000159";"RO";"MUNICIPAL";"20/05/2026";"25/05/2026";"12";"267741";"PREDNISONA, DOSAGEM:5 MG";"11154";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"32534969000139";"CK COMERCIO DE PRODUTOS E MEDICAMENTOS HOSPITALARES LTDA";"19570720000110";"HIPOLABOR FARMACEUTICA LTDA";"36000";;"MUNICIPIO DE JARU";"JARU";"COMPRIMIDO";"PREDNISONA";"2297/2026";"035/2026";"COMPRIMIDO";"1134302130043";"Pregão";;"0.2";"7200.0";"13362348"
"2026";"04279238000159";"RO";"MUNICIPAL";"20/05/2026";"25/05/2026";"12";"448595";"PREDNISOLONA, COMPOSIÇÃO:FOSFATO SÓDICO, CONCENTRAÇÃO:3 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO ORAL";"11153";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"32534969000139";"CK COMERCIO DE PRODUTOS E MEDICAMENTOS HOSPITALARES LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"5000";;"MUNICIPIO DE JARU";"JARU";"FRASCO 60,00 ML";"PREDNISOLONA";"2297/2026";"035/2026";"FRASCO";"1256801290124";"Pregão";"6000.0";"4.94";"24700.0";"13362351"
"2026";"04279238000159";"RO";"MUNICIPAL";"20/05/2026";"25/05/2026";"12";"267743";"PREDNISONA, DOSAGEM:20 MG";"11154";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"32534969000139";"CK COMERCIO DE PRODUTOS E MEDICAMENTOS HOSPITALARES LTDA";"60665981000118";"UNIAO QUIMICA FARMACEUTICA NACIONAL S A";"36000";;"MUNICIPIO DE JARU";"JARU";"COMPRIMIDO";"PREDNISONA";"2297/2026";"035/2026";"COMPRIMIDO";"1049713360011";"Pregão";;"0.14";"5040.0";"13362352"
"2026";"04279238000159";"RO";"MUNICIPAL";"20/05/2026";"25/05/2026";"12";"267772";"PROPRANOLOL CLORIDRATO, DOSAGEM:40 MG";"5235";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"32534969000139";"CK COMERCIO DE PRODUTOS E MEDICAMENTOS HOSPITALARES LTDA";"19570720000110";"HIPOLABOR FARMACEUTICA LTDA";"80000";;"MUNICIPIO DE JARU";"JARU";"COMPRIMIDO";"PROPRANOLOL CLORIDRATO";"2297/2026";"035/2026";"COMPRIMIDO";"1134302100020";"Pregão";;"0.15";"12000.0";"13362353"
"2026";"04279238000159";"RO";"MUNICIPAL";"20/05/2026";"25/05/2026";"12";"267768";"PROMETAZINA CLORIDRATO, DOSAGEM:25 MG";"11262";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"32534969000139";"CK COMERCIO DE PRODUTOS E MEDICAMENTOS HOSPITALARES LTDA";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"50000";;"MUNICIPIO DE JARU";"JARU";"COMPRIMIDO";"PROMETAZINA CLORIDRATO";"2297/2026";"035/2026";"COMPRIMIDO";"1029800420083";"Pregão";;"0.1";"5000.0";"13362354"
"2026";"04695284000139";"RO";"MUNICIPAL";"25/05/2026";"08/06/2026";"12";"267674";"HIDROCLOROTIAZIDA, DOSAGEM:25 MG";"8220";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"02520829000140";"DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA.";"17875154000120";"MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.";"150000";"PROCESSO Nº 5111/2025 PREGÃO ELETRONICO Nº 113/2025 - SEMSAU ATA DE REGISTRO DE PREÇOS Nº 28/2026";"MUNICIPIO DE ESPIGAO D'OESTE";"ESPIGAO D'OESTE";"COMPRIMIDO";"HIDROCLOROTIAZIDA";"5111/2025";"28/2026";"COMPRIMIDO";"1091700930018";"Pregão";;"0.03";"4500.0";"13362355"
"2026";"04695284000139";"RO";"MUNICIPAL";"25/05/2026";"08/06/2026";"12";"294643";"IBUPROFENO, DOSAGEM:50 MG/ML, FORMA FARMACÊUTICA:SUSPENSÃO ORAL";"8275";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"02520829000140";"DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA.";"03485572000104";"GEOLAB INDUSTRIA FARMACEUTICA S/A";"1500";"PROCESSO Nº 5111/2025 PREGÃO ELETRONICO Nº 113/2025 - SEMSAU ATA DE REGISTRO DE PREÇOS Nº 28/2026";"MUNICIPIO DE ESPIGAO D'OESTE";"ESPIGAO D'OESTE";"FRASCO 30,00 ML";"IBUPROFENO";"5111/2025";"28/2026";"FRASCO";"1542303070016";"Pregão";"3000.0";"1.96";"2940.0";"13362356"
